Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Sacramento Kings,Toronto Raptors,109,117,0,2014-12-02,10:00 PM,"Sleep Train Arena, Sacramento, California",39,75,0.52,3,10,0.3,28,37,0.757,13,21,34,28,5,3,15,23,0.597,0.54,0.133,0.493,37.1,61.8,49.3,71.8,5.5,4.6,14.1,119.9,128.6,2014-15,0,1
Detroit Pistons,Los Angeles Lakers,96,106,0,2014-12-02,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",33,90,0.36700000000000005,6,21,0.28600000000000003,24,31,0.774,16,33,49,20,6,5,14,16,0.46299999999999997,0.4,0.233,0.344,31.4,73.3,51.0,60.6,6.3,7.8,11.9,101.1,111.6,2014-15,0,1
Chicago Bulls,Dallas Mavericks,129,132,0,2014-12-02,8:00 PM,"United Center, Chicago, Illinois",47,103,0.456,8,26,0.308,27,34,0.794,15,37,52,38,5,6,18,22,0.547,0.495,0.252,0.33,30.6,75.5,53.1,80.9,4.4,8.3,13.2,112.8,115.5,2014-15,0,1
Denver Nuggets,Portland Trail Blazers,103,105,0,2014-12-02,9:00 PM,"Pepsi Center, Denver, Colorado",41,81,0.506,7,20,0.35,14,19,0.737,7,34,41,21,8,2,14,19,0.5760000000000001,0.5489999999999999,0.247,0.235,17.5,89.5,52.6,51.2,8.2,3.1,13.5,105.6,107.7,2014-15,0,1
Oklahoma City Thunder,New Orleans Pelicans,104,112,0,2014-12-02,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",37,84,0.44,7,24,0.292,23,27,0.852,9,36,45,16,7,6,17,32,0.542,0.48200000000000004,0.28600000000000003,0.321,21.4,69.2,47.9,43.2,6.9,8.5,15.1,102.0,109.9,2014-15,0,0
Orlando Magic,Golden State Warriors,97,98,0,2014-12-02,10:30 PM,"Oracle Arena, Oakland, California",39,87,0.44799999999999995,6,17,0.353,13,14,0.929,8,32,40,19,11,3,11,17,0.521,0.483,0.195,0.161,18.2,71.1,44.9,48.7,11.9,5.5,10.6,104.9,106.0,2014-15,0,0
Philadelphia 76ers,Minnesota Timberwolves,85,77,1,2014-12-03,8:00 PM,"Target Center, Minneapolis, Minnesota",32,82,0.39,5,24,0.20800000000000002,16,25,0.64,13,36,49,15,12,7,18,17,0.457,0.42100000000000004,0.293,0.305,25.0,76.6,49.5,46.9,12.5,10.4,16.2,88.6,80.2,2014-15,0,0
Toronto Raptors,Utah Jazz,123,104,1,2014-12-03,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",45,79,0.57,12,21,0.5710000000000001,21,24,0.875,8,29,37,15,7,3,9,16,0.687,0.6459999999999999,0.266,0.304,26.7,69.0,51.4,33.3,8.0,5.1,9.1,141.4,119.5,2014-15,0,0
Boston Celtics,Detroit Pistons,109,102,1,2014-12-03,7:30 PM,"TD Garden, Boston, Massachusetts",37,93,0.39799999999999996,13,30,0.433,22,27,0.815,8,41,49,28,8,6,12,21,0.52,0.46799999999999997,0.32299999999999995,0.29,17.0,71.9,47.1,75.7,7.6,8.0,10.3,103.5,96.8,2014-15,0,1
Washington Wizards,Los Angeles Lakers,111,95,1,2014-12-03,7:00 PM,"Verizon Center, Washington, District of Columbia",45,93,0.484,6,19,0.316,15,19,0.789,12,41,53,33,6,3,11,15,0.5479999999999999,0.516,0.204,0.204,26.1,82.0,55.2,73.3,6.2,5.4,9.8,114.1,97.6,2014-15,0,1
Atlanta Hawks,Miami Heat,112,102,1,2014-12-03,7:30 PM,"AmericanAirlines Arena, Miami, Florida",40,74,0.541,12,25,0.48,20,23,0.87,5,25,30,25,9,1,16,24,0.6659999999999999,0.622,0.33799999999999997,0.311,16.1,86.2,50.0,62.5,9.8,2.1,16.0,121.7,110.9,2014-15,0,0
Houston Rockets,Memphis Grizzlies,105,96,1,2014-12-03,8:00 PM,"Toyota Center, Houston, Texas",41,93,0.441,10,28,0.35700000000000004,13,20,0.65,23,29,52,22,14,8,19,26,0.516,0.495,0.301,0.215,44.2,74.4,57.1,53.7,14.6,12.7,15.7,109.4,100.0,2014-15,0,1
Detroit Pistons,Boston Celtics,102,109,0,2014-12-03,7:30 PM,"TD Garden, Boston, Massachusetts",37,102,0.363,8,27,0.29600000000000004,20,29,0.69,16,39,55,20,7,7,11,23,0.444,0.402,0.265,0.284,28.1,83.0,52.9,54.1,6.6,11.1,8.7,96.8,103.5,2014-15,0,0
Los Angeles Lakers,Washington Wizards,95,111,0,2014-12-03,7:00 PM,"Verizon Center, Washington, District of Columbia",33,85,0.38799999999999996,12,29,0.414,17,21,0.81,9,34,43,16,8,6,13,20,0.504,0.45899999999999996,0.341,0.247,18.0,73.9,44.8,48.5,8.2,8.1,12.1,97.6,114.1,2014-15,0,0
Minnesota Timberwolves,Philadelphia 76ers,77,85,0,2014-12-03,8:00 PM,"Target Center, Minneapolis, Minnesota",30,84,0.35700000000000004,3,17,0.17600000000000002,14,17,0.8240000000000001,11,39,50,17,8,5,18,21,0.42100000000000004,0.375,0.20199999999999999,0.20199999999999999,23.4,75.0,50.5,56.7,8.3,8.6,16.4,80.2,88.6,2014-15,0,1
Utah Jazz,Toronto Raptors,104,123,0,2014-12-03,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",42,87,0.483,8,28,0.28600000000000003,12,15,0.8,13,22,35,21,7,5,8,15,0.556,0.529,0.322,0.172,31.0,73.3,48.6,50.0,8.0,8.6,7.9,119.5,141.4,2014-15,0,1
Memphis Grizzlies,Houston Rockets,96,105,0,2014-12-03,8:00 PM,"Toyota Center, Houston, Texas",39,76,0.513,2,13,0.154,16,27,0.593,10,29,39,26,9,7,20,15,0.546,0.526,0.171,0.355,25.6,55.8,42.9,66.7,9.4,10.8,18.5,100.0,109.4,2014-15,0,0
Miami Heat,Atlanta Hawks,102,112,0,2014-12-03,7:30 PM,"AmericanAirlines Arena, Miami, Florida",36,64,0.563,6,16,0.375,24,32,0.75,4,26,30,25,10,5,18,24,0.653,0.609,0.25,0.5,13.8,83.9,50.0,69.4,10.9,10.2,18.7,110.9,121.7,2014-15,0,1
Portland Trail Blazers,Indiana Pacers,88,82,1,2014-12-04,10:00 PM,"Moda Center, Portland, Oregon",33,83,0.39799999999999996,4,21,0.19,18,23,0.7829999999999999,5,43,48,20,9,5,12,16,0.473,0.42200000000000004,0.253,0.27699999999999997,11.1,79.6,48.5,60.6,9.1,6.8,11.4,89.1,83.1,2014-15,0,1
Cleveland Cavaliers,New York Knicks,90,87,1,2014-12-04,8:00 PM,"Madison Square Garden (IV), New York, New York",32,70,0.457,5,18,0.278,21,26,0.8079999999999999,6,27,33,19,8,1,17,16,0.5529999999999999,0.493,0.257,0.371,16.7,61.4,41.3,59.4,8.8,1.6,17.3,99.5,96.2,2014-15,0,0
Golden State Warriors,New Orleans Pelicans,112,85,1,2014-12-04,10:30 PM,"Oracle Arena, Oakland, California",47,100,0.47,10,22,0.455,8,17,0.47100000000000003,18,38,56,31,11,8,9,8,0.521,0.52,0.22,0.17,32.7,79.2,54.4,66.0,11.2,10.8,7.7,113.8,86.4,2014-15,0,1
Indiana Pacers,Portland Trail Blazers,82,88,0,2014-12-04,10:00 PM,"Moda Center, Portland, Oregon",36,91,0.396,5,18,0.278,5,8,0.625,11,40,51,19,5,5,17,19,0.434,0.423,0.198,0.08800000000000001,20.4,88.9,51.5,52.8,5.1,8.1,15.2,83.1,89.1,2014-15,0,0
New Orleans Pelicans,Golden State Warriors,85,112,0,2014-12-04,10:30 PM,"Oracle Arena, Oakland, California",37,89,0.41600000000000004,3,15,0.2,8,13,0.615,10,37,47,23,8,4,17,15,0.449,0.433,0.16899999999999998,0.146,20.8,67.3,45.6,62.2,8.1,5.1,15.2,86.4,113.8,2014-15,0,0
New York Knicks,Cleveland Cavaliers,87,90,0,2014-12-04,8:00 PM,"Madison Square Garden (IV), New York, New York",37,88,0.42,8,26,0.308,5,6,0.833,17,30,47,26,11,3,21,25,0.48,0.466,0.295,0.068,38.6,83.3,58.8,70.3,12.2,5.8,18.8,96.2,99.5,2014-15,0,1
Cleveland Cavaliers,Toronto Raptors,105,91,1,2014-12-05,7:30 PM,"Air Canada Centre, Toronto, Canada",41,84,0.488,9,20,0.45,14,21,0.667,15,33,48,28,7,2,13,21,0.563,0.542,0.23800000000000002,0.25,36.6,70.2,54.5,68.3,7.9,3.2,12.2,118.4,102.6,2014-15,0,0
Phoenix Suns,Dallas Mavericks,118,106,1,2014-12-05,8:30 PM,"American Airlines Center, Dallas, Texas",45,80,0.563,13,26,0.5,15,17,0.882,7,34,41,27,5,3,13,25,0.674,0.644,0.325,0.213,20.0,68.0,48.2,60.0,5.4,4.3,12.9,126.3,113.4,2014-15,0,0
Houston Rockets,Minnesota Timberwolves,114,112,1,2014-12-05,8:00 PM,"Target Center, Minneapolis, Minnesota",38,78,0.48700000000000004,12,32,0.375,26,31,0.8390000000000001,7,35,42,19,3,3,22,28,0.622,0.564,0.41,0.397,19.4,71.4,49.4,50.0,2.9,3.4,19.4,108.6,106.7,2014-15,0,0
Milwaukee Bucks,Miami Heat,109,85,1,2014-12-05,8:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",39,69,0.565,9,16,0.563,22,26,0.846,12,33,45,21,11,3,24,26,0.6779999999999999,0.63,0.23199999999999998,0.377,41.4,91.7,69.2,53.8,12.0,6.0,23.0,118.8,92.6,2014-15,0,1
San Antonio Spurs,Memphis Grizzlies,107,101,1,2014-12-05,8:00 PM,"FedEx Forum, Memphis, Tennessee",40,84,0.47600000000000003,14,25,0.56,13,16,0.813,12,32,44,25,5,8,14,22,0.588,0.56,0.298,0.19,28.6,82.1,54.3,62.5,5.5,11.8,13.3,116.9,110.3,2014-15,0,0
Orlando Magic,Utah Jazz,98,93,1,2014-12-05,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",37,74,0.5,7,17,0.41200000000000003,17,20,0.85,9,29,38,15,6,3,8,20,0.5920000000000001,0.547,0.23,0.27,24.3,69.0,48.1,40.5,7.3,4.8,8.8,119.1,113.1,2014-15,0,0
Oklahoma City Thunder,Philadelphia 76ers,103,91,1,2014-12-05,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",35,71,0.493,9,23,0.391,24,31,0.774,6,34,40,27,7,8,16,24,0.608,0.556,0.324,0.43700000000000006,19.4,64.2,47.6,77.1,7.6,14.3,15.9,111.4,98.4,2014-15,0,0
Charlotte Hornets,New York Knicks,103,102,1,2014-12-05,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",42,88,0.47700000000000004,4,18,0.222,15,18,0.833,10,31,41,19,2,7,7,20,0.537,0.5,0.205,0.205,25.0,88.6,54.7,45.2,2.2,12.3,6.8,115.4,114.2,2014-15,0,1
Miami Heat,Milwaukee Bucks,85,109,0,2014-12-05,8:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",30,68,0.441,7,18,0.389,18,27,0.667,3,17,20,21,16,3,18,22,0.532,0.493,0.265,0.397,8.3,58.6,30.8,70.0,17.4,5.7,18.4,92.6,118.8,2014-15,0,0
Toronto Raptors,Cleveland Cavaliers,91,105,0,2014-12-05,7:30 PM,"Air Canada Centre, Toronto, Canada",35,86,0.40700000000000003,8,24,0.33299999999999996,13,20,0.65,14,26,40,25,4,4,11,17,0.48,0.45299999999999996,0.27899999999999997,0.233,29.8,63.4,45.5,71.4,4.5,6.3,10.4,102.6,118.4,2014-15,0,1
Dallas Mavericks,Phoenix Suns,106,118,0,2014-12-05,8:30 PM,"American Airlines Center, Dallas, Texas",40,88,0.455,4,19,0.21100000000000002,22,30,0.733,16,28,44,13,5,1,11,16,0.524,0.47700000000000004,0.21600000000000003,0.341,32.0,80.0,51.8,32.5,5.4,1.9,9.8,113.4,126.3,2014-15,0,1
Minnesota Timberwolves,Houston Rockets,112,114,0,2014-12-05,8:00 PM,"Target Center, Minneapolis, Minnesota",45,97,0.46399999999999997,3,10,0.3,19,27,0.7040000000000001,14,29,43,23,12,5,14,26,0.514,0.479,0.10300000000000001,0.278,28.6,80.6,50.6,51.1,11.4,10.9,11.4,106.7,108.6,2014-15,0,1
New York Knicks,Charlotte Hornets,102,103,0,2014-12-05,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",37,79,0.46799999999999997,10,22,0.455,18,22,0.818,4,30,34,23,5,4,6,21,0.575,0.532,0.278,0.278,11.4,75.0,45.3,62.2,5.6,5.7,6.3,114.2,115.4,2014-15,0,0
Memphis Grizzlies,San Antonio Spurs,101,107,0,2014-12-05,8:00 PM,"FedEx Forum, Memphis, Tennessee",37,80,0.46299999999999997,5,12,0.41700000000000004,22,26,0.846,7,30,37,19,4,7,10,19,0.552,0.494,0.15,0.325,17.9,71.4,45.7,51.4,4.4,11.9,9.9,110.3,116.9,2014-15,0,1
Utah Jazz,Orlando Magic,93,98,0,2014-12-05,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",36,79,0.456,8,16,0.5,13,21,0.619,13,28,41,23,4,6,11,21,0.527,0.506,0.203,0.266,31.0,75.7,51.9,63.9,4.9,10.5,11.1,113.1,119.1,2014-15,0,1
Philadelphia 76ers,Oklahoma City Thunder,91,103,0,2014-12-05,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",32,84,0.381,8,28,0.28600000000000003,19,30,0.633,19,25,44,25,13,2,17,24,0.46799999999999997,0.429,0.33299999999999996,0.35700000000000004,35.8,80.6,52.4,78.1,14.1,4.2,14.9,98.4,111.4,2014-15,0,1
Golden State Warriors,Chicago Bulls,112,102,1,2014-12-06,8:00 PM,"United Center, Chicago, Illinois",40,89,0.449,12,30,0.4,20,25,0.8,15,25,40,27,14,6,11,21,0.56,0.517,0.337,0.281,31.3,59.5,44.4,67.5,14.8,9.7,9.9,118.5,107.9,2014-15,0,0
Philadelphia 76ers,Detroit Pistons,108,101,1,2014-12-06,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",40,87,0.46,7,23,0.304,21,30,0.7,12,41,53,27,12,8,18,27,0.539,0.5,0.264,0.345,25.5,77.4,53.0,67.5,11.4,12.5,15.2,102.2,95.6,2014-15,0,0
Houston Rockets,Phoenix Suns,100,95,1,2014-12-06,8:00 PM,"Toyota Center, Houston, Texas",33,81,0.40700000000000003,11,27,0.40700000000000003,23,31,0.742,19,38,57,16,7,7,22,23,0.528,0.475,0.33299999999999996,0.38299999999999995,44.2,70.4,58.8,48.5,7.4,10.8,18.9,105.6,100.3,2014-15,0,1
Los Angeles Clippers,New Orleans Pelicans,120,100,1,2014-12-06,10:30 PM,"STAPLES Center, Los Angeles, California",43,78,0.551,17,32,0.531,17,24,0.708,6,32,38,34,7,6,7,20,0.6779999999999999,0.66,0.41,0.308,15.4,72.7,45.8,79.1,7.9,10.5,7.3,135.1,112.6,2014-15,0,1
San Antonio Spurs,Minnesota Timberwolves,123,101,1,2014-12-06,8:30 PM,"AT&T Center, San Antonio, Texas",47,82,0.573,7,18,0.389,22,25,0.88,8,35,43,30,5,6,16,24,0.6609999999999999,0.616,0.22,0.305,24.2,81.4,56.6,63.8,5.2,9.0,14.7,127.4,104.6,2014-15,0,1
Phoenix Suns,Houston Rockets,95,100,0,2014-12-06,8:00 PM,"Toyota Center, Houston, Texas",34,93,0.366,7,28,0.25,20,26,0.769,16,24,40,16,14,8,12,20,0.455,0.40299999999999997,0.301,0.28,29.6,55.8,41.2,47.1,14.8,14.8,10.3,100.3,105.6,2014-15,0,0
New Orleans Pelicans,Los Angeles Clippers,100,120,0,2014-12-06,10:30 PM,"STAPLES Center, Los Angeles, California",38,80,0.475,8,23,0.348,16,25,0.64,12,33,45,26,4,2,11,18,0.5489999999999999,0.525,0.28800000000000003,0.313,27.3,84.6,54.2,68.4,4.5,4.3,10.8,112.6,135.1,2014-15,0,0
Minnesota Timberwolves,San Antonio Spurs,101,123,0,2014-12-06,8:30 PM,"AT&T Center, San Antonio, Texas",35,83,0.42200000000000004,6,16,0.375,25,32,0.7809999999999999,8,25,33,20,10,2,8,22,0.52,0.45799999999999996,0.193,0.386,18.6,75.8,43.4,57.1,10.4,3.1,7.6,104.6,127.4,2014-15,0,0
Chicago Bulls,Golden State Warriors,102,112,0,2014-12-06,8:00 PM,"United Center, Chicago, Illinois",36,83,0.434,7,21,0.33299999999999996,23,27,0.852,17,33,50,24,6,3,22,23,0.5379999999999999,0.47600000000000003,0.253,0.325,40.5,68.8,55.6,66.7,6.3,5.1,18.8,107.9,118.5,2014-15,0,1
Detroit Pistons,Philadelphia 76ers,101,108,0,2014-12-06,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",34,87,0.391,6,23,0.261,27,35,0.7709999999999999,12,35,47,22,11,6,19,24,0.493,0.425,0.264,0.402,22.6,74.5,47.0,64.7,10.4,9.4,15.7,95.6,102.2,2014-15,0,1
Portland Trail Blazers,New York Knicks,103,99,1,2014-12-07,7:30 PM,"Madison Square Garden (IV), New York, New York",36,85,0.424,10,28,0.35700000000000004,21,29,0.7240000000000001,16,28,44,21,8,2,9,17,0.527,0.48200000000000004,0.32899999999999996,0.341,32.7,87.5,54.3,58.3,8.8,3.3,8.4,113.8,109.4,2014-15,0,0
Oklahoma City Thunder,Detroit Pistons,96,94,1,2014-12-07,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",39,87,0.44799999999999995,6,21,0.28600000000000003,12,17,0.706,16,34,50,20,5,7,15,24,0.508,0.483,0.24100000000000002,0.195,34.0,81.0,56.2,51.3,5.5,13.2,13.7,105.5,103.3,2014-15,0,0
New Orleans Pelicans,Los Angeles Lakers,104,87,1,2014-12-07,9:30 PM,"STAPLES Center, Los Angeles, California",43,83,0.518,8,18,0.444,10,15,0.667,9,41,50,28,2,4,15,14,0.58,0.5660000000000001,0.217,0.18100000000000002,25.0,85.4,59.5,65.1,2.1,5.6,14.3,110.7,92.6,2014-15,0,0
Atlanta Hawks,Denver Nuggets,96,84,1,2014-12-07,3:30 PM,"Philips Arena, Atlanta, Georgia",36,87,0.414,10,27,0.37,14,19,0.737,11,32,43,26,9,4,12,15,0.503,0.47100000000000003,0.31,0.218,23.4,66.7,45.3,72.2,9.7,6.9,11.2,103.8,90.8,2014-15,0,1
Memphis Grizzlies,Miami Heat,103,87,1,2014-12-07,6:00 PM,"FedEx Forum, Memphis, Tennessee",43,73,0.589,8,13,0.615,9,11,0.818,7,31,38,24,7,4,12,14,0.662,0.644,0.17800000000000002,0.151,25.9,75.6,55.9,55.8,8.5,6.3,13.4,125.2,105.7,2014-15,0,1
Boston Celtics,Washington Wizards,101,93,1,2014-12-07,1:00 PM,"TD Garden, Boston, Massachusetts",36,88,0.409,8,17,0.47100000000000003,21,26,0.8079999999999999,9,40,49,20,10,7,15,21,0.508,0.455,0.193,0.295,20.0,71.4,48.5,55.6,9.8,10.6,13.1,98.7,90.9,2014-15,0,1
Denver Nuggets,Atlanta Hawks,84,96,0,2014-12-07,3:30 PM,"Philips Arena, Atlanta, Georgia",34,93,0.366,6,35,0.171,10,13,0.769,16,36,52,25,9,4,14,22,0.425,0.39799999999999996,0.376,0.14,33.3,76.6,54.7,73.5,9.7,6.7,12.4,90.8,103.8,2014-15,0,0
Miami Heat,Memphis Grizzlies,87,103,0,2014-12-07,6:00 PM,"FedEx Forum, Memphis, Tennessee",39,80,0.488,5,16,0.313,4,8,0.5,10,20,30,21,10,2,11,12,0.521,0.519,0.2,0.1,24.4,74.1,44.1,53.8,12.2,3.3,11.6,105.7,125.2,2014-15,0,0
New York Knicks,Portland Trail Blazers,99,103,0,2014-12-07,7:30 PM,"Madison Square Garden (IV), New York, New York",41,79,0.519,5,19,0.263,12,14,0.857,4,33,37,20,6,4,13,23,0.581,0.551,0.24100000000000002,0.177,12.5,67.3,45.7,48.8,6.6,7.0,13.2,109.4,113.8,2014-15,0,1
Detroit Pistons,Oklahoma City Thunder,94,96,0,2014-12-07,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",34,76,0.447,7,23,0.304,19,28,0.679,8,31,39,25,5,1,12,21,0.532,0.493,0.303,0.368,19.0,66.0,43.8,73.5,5.5,1.5,12.0,103.3,105.5,2014-15,0,1
Los Angeles Lakers,New Orleans Pelicans,87,104,0,2014-12-07,9:30 PM,"STAPLES Center, Los Angeles, California",36,90,0.4,5,19,0.263,10,15,0.667,7,27,34,18,4,6,7,15,0.45,0.428,0.21100000000000002,0.16699999999999998,14.6,75.0,40.5,50.0,4.3,9.2,6.8,92.6,110.7,2014-15,0,1
Washington Wizards,Boston Celtics,93,101,0,2014-12-07,1:00 PM,"TD Garden, Boston, Massachusetts",34,93,0.366,11,27,0.40700000000000003,14,21,0.667,16,36,52,21,5,8,19,20,0.455,0.425,0.29,0.226,28.6,80.0,51.5,61.8,4.9,11.3,15.7,90.9,98.7,2014-15,0,0
Cleveland Cavaliers,Brooklyn Nets,110,88,1,2014-12-08,7:30 PM,"Barclays Center, Brooklyn, New York",43,90,0.478,9,25,0.36,15,22,0.682,20,35,55,25,10,5,13,17,0.552,0.528,0.278,0.244,46.5,77.8,62.5,58.1,11.2,8.1,11.5,123.4,98.7,2014-15,0,0
Atlanta Hawks,Indiana Pacers,108,92,1,2014-12-08,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",40,77,0.519,9,21,0.429,19,27,0.7040000000000001,6,41,47,27,11,7,16,20,0.608,0.578,0.273,0.35100000000000003,15.0,83.7,52.8,67.5,11.1,12.3,15.3,109.4,93.2,2014-15,0,0
Sacramento Kings,Utah Jazz,101,92,1,2014-12-08,10:00 PM,"Sleep Train Arena, Sacramento, California",35,74,0.473,3,8,0.375,28,36,0.778,10,35,45,18,8,2,16,24,0.562,0.493,0.10800000000000001,0.486,29.4,76.1,56.3,51.4,8.6,3.2,15.1,108.1,98.4,2014-15,0,1
Utah Jazz,Sacramento Kings,92,101,0,2014-12-08,10:00 PM,"Sleep Train Arena, Sacramento, California",32,79,0.405,3,17,0.17600000000000002,25,37,0.6759999999999999,11,24,35,20,7,7,13,26,0.483,0.424,0.215,0.46799999999999997,23.9,70.6,43.8,62.5,7.5,10.6,12.0,98.4,108.1,2014-15,0,0
Brooklyn Nets,Cleveland Cavaliers,88,110,0,2014-12-08,7:30 PM,"Barclays Center, Brooklyn, New York",36,81,0.444,4,19,0.21100000000000002,12,19,0.632,10,23,33,25,6,2,12,18,0.49200000000000005,0.469,0.235,0.235,22.2,53.5,37.5,69.4,6.7,3.1,11.8,98.7,123.4,2014-15,0,1
Indiana Pacers,Atlanta Hawks,92,108,0,2014-12-08,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",37,84,0.44,9,27,0.33299999999999996,9,17,0.529,8,34,42,23,6,2,17,22,0.503,0.494,0.321,0.20199999999999999,16.3,85.0,47.2,62.2,6.1,3.6,15.7,93.2,109.4,2014-15,0,1
Portland Trail Blazers,Detroit Pistons,98,86,1,2014-12-09,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",41,84,0.488,9,21,0.429,7,8,0.875,10,37,47,25,4,7,13,12,0.56,0.542,0.25,0.095,25.0,68.5,50.0,61.0,4.5,9.3,12.9,110.8,97.2,2014-15,0,0
Memphis Grizzlies,Dallas Mavericks,114,105,1,2014-12-09,8:00 PM,"FedEx Forum, Memphis, Tennessee",41,85,0.48200000000000004,7,14,0.5,25,29,0.862,12,29,41,20,10,1,5,17,0.583,0.524,0.165,0.341,27.9,70.7,48.8,48.8,11.1,2.2,4.9,126.4,116.4,2014-15,0,1
Cleveland Cavaliers,Toronto Raptors,105,101,1,2014-12-09,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",39,79,0.494,9,26,0.34600000000000003,18,21,0.857,12,19,31,27,4,5,11,17,0.595,0.551,0.32899999999999996,0.266,34.3,61.3,47.0,69.2,4.8,8.5,11.1,124.9,120.1,2014-15,0,1
Oklahoma City Thunder,Milwaukee Bucks,114,101,1,2014-12-09,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",41,82,0.5,4,21,0.19,28,34,0.8240000000000001,15,39,54,23,10,6,20,28,0.588,0.524,0.256,0.415,40.5,81.3,63.5,56.1,10.0,9.5,17.1,114.1,101.1,2014-15,0,1
Los Angeles Lakers,Sacramento Kings,98,95,1,2014-12-09,10:30 PM,"STAPLES Center, Los Angeles, California",38,96,0.396,5,25,0.2,17,25,0.68,14,31,45,27,9,6,5,23,0.45799999999999996,0.42200000000000004,0.26,0.26,26.4,77.5,48.4,71.1,9.7,10.9,4.5,105.2,102.0,2014-15,0,1
New Orleans Pelicans,New York Knicks,104,93,1,2014-12-09,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",40,80,0.5,4,15,0.267,20,26,0.769,12,31,43,22,7,8,11,14,0.569,0.525,0.188,0.325,33.3,83.8,58.9,55.0,7.9,13.6,10.7,118.0,105.6,2014-15,0,1
Dallas Mavericks,Memphis Grizzlies,105,114,0,2014-12-09,8:00 PM,"FedEx Forum, Memphis, Tennessee",38,85,0.447,18,40,0.45,11,14,0.7859999999999999,12,31,43,19,4,7,16,22,0.5760000000000001,0.5529999999999999,0.47100000000000003,0.165,29.3,72.1,51.2,50.0,4.4,9.9,14.9,116.4,126.4,2014-15,0,0
Toronto Raptors,Cleveland Cavaliers,101,105,0,2014-12-09,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",42,82,0.512,7,23,0.304,10,10,1.0,12,23,35,26,4,3,15,24,0.584,0.555,0.28,0.122,38.7,65.7,53.0,61.9,4.8,5.7,14.8,120.1,124.9,2014-15,0,0
Milwaukee Bucks,Oklahoma City Thunder,101,114,0,2014-12-09,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",34,84,0.405,4,21,0.19,29,35,0.8290000000000001,9,22,31,19,8,2,14,25,0.508,0.429,0.25,0.41700000000000004,18.8,59.5,36.5,55.9,8.0,3.3,12.3,101.1,114.1,2014-15,0,0
Sacramento Kings,Los Angeles Lakers,95,98,0,2014-12-09,10:30 PM,"STAPLES Center, Los Angeles, California",32,70,0.457,7,15,0.467,24,37,0.649,9,39,48,20,3,3,16,25,0.551,0.507,0.214,0.529,22.5,73.6,51.6,62.5,3.2,4.2,15.6,102.0,105.2,2014-15,0,0
Detroit Pistons,Portland Trail Blazers,86,98,0,2014-12-09,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",34,97,0.35100000000000003,5,22,0.22699999999999998,13,16,0.813,17,30,47,23,7,2,6,8,0.413,0.376,0.22699999999999998,0.165,31.5,75.0,50.0,67.6,7.9,3.2,5.5,97.2,110.8,2014-15,0,1
New York Knicks,New Orleans Pelicans,93,104,0,2014-12-09,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",37,78,0.474,9,19,0.474,10,13,0.769,6,24,30,19,8,8,13,20,0.555,0.532,0.244,0.16699999999999998,16.2,66.7,41.1,51.4,9.1,12.3,13.4,105.6,118.0,2014-15,0,0
Los Angeles Clippers,Indiana Pacers,103,96,1,2014-12-10,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",42,88,0.47700000000000004,7,24,0.292,12,14,0.857,10,40,50,25,7,7,12,17,0.547,0.517,0.273,0.159,24.4,76.9,53.8,59.5,7.4,11.3,11.3,109.0,101.6,2014-15,0,0
