Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Houston Rockets,Oklahoma City Thunder,108,116,0,2016-01-29,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",36,95,0.379,9,39,0.231,27,43,0.628,11,29,40,23,14,7,10,21,0.474,0.426,0.41100000000000003,0.45299999999999996,19.3,72.5,41.2,63.9,13.2,10.4,8.1,101.5,109.0,2015-16,0,0
Phoenix Suns,New York Knicks,84,102,0,2016-01-29,7:30 PM,"Madison Square Garden (IV), New York, New York",35,85,0.41200000000000003,7,26,0.26899999999999996,7,12,0.583,12,35,47,20,4,5,16,19,0.465,0.45299999999999996,0.306,0.141,23.5,77.8,49.0,57.1,4.3,7.8,15.1,91.2,110.8,2015-16,0,0
Los Angeles Lakers,Los Angeles Clippers,93,105,0,2016-01-29,10:30 PM,"STAPLES Center, Los Angeles, California",34,78,0.436,5,13,0.385,20,25,0.8,11,37,48,19,6,4,17,21,0.522,0.46799999999999997,0.16699999999999998,0.321,25.0,88.1,55.8,55.9,6.4,7.3,16.0,99.7,112.5,2015-16,0,1
Minnesota Timberwolves,Utah Jazz,90,103,0,2016-01-29,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",35,75,0.467,2,10,0.2,18,26,0.6920000000000001,13,25,38,17,9,2,14,13,0.521,0.48,0.133,0.34700000000000003,30.2,71.4,48.7,48.6,10.5,3.9,13.9,105.4,120.6,2015-16,0,0
Brooklyn Nets,Dallas Mavericks,79,91,0,2016-01-29,8:30 PM,"American Airlines Center, Dallas, Texas",28,78,0.359,4,20,0.2,19,23,0.826,10,34,44,13,10,2,10,14,0.44799999999999995,0.385,0.256,0.295,20.4,77.3,47.3,46.4,11.5,3.4,10.2,90.9,104.7,2015-16,0,0
Orlando Magic,Boston Celtics,94,113,0,2016-01-29,7:30 PM,"TD Garden, Boston, Massachusetts",32,79,0.405,7,20,0.35,23,29,0.7929999999999999,9,32,41,17,9,4,16,18,0.512,0.449,0.253,0.36700000000000005,19.1,80.0,47.1,53.1,9.3,6.5,14.8,96.8,116.4,2015-16,0,0
Milwaukee Bucks,Miami Heat,103,107,0,2016-01-29,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",38,80,0.475,2,12,0.16699999999999998,25,28,0.893,13,27,40,18,10,5,19,20,0.5579999999999999,0.488,0.15,0.35,33.3,77.1,54.1,47.4,10.5,8.9,17.1,108.4,112.6,2015-16,0,1
Detroit Pistons,Cleveland Cavaliers,106,114,0,2016-01-29,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",40,84,0.47600000000000003,7,23,0.304,19,26,0.731,9,30,39,20,5,4,9,24,0.555,0.518,0.27399999999999997,0.31,19.6,75.0,45.3,50.0,5.4,6.7,8.6,115.2,123.9,2015-16,0,1
Golden State Warriors,Philadelphia 76ers,108,105,1,2016-01-30,5:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",47,95,0.495,13,30,0.433,1,2,0.5,12,45,57,37,5,7,23,18,0.563,0.563,0.316,0.021,27.3,84.9,58.8,78.7,4.8,11.1,19.3,104.3,101.4,2015-16,0,0
Washington Wizards,Houston Rockets,123,122,1,2016-01-30,8:00 PM,"Toyota Center, Houston, Texas",45,86,0.523,11,32,0.344,22,30,0.733,7,38,45,30,6,5,12,25,0.62,0.5870000000000001,0.37200000000000005,0.349,20.6,79.2,54.9,66.7,6.0,9.8,10.8,122.9,121.9,2015-16,0,0
Toronto Raptors,Detroit Pistons,111,107,1,2016-01-30,6:30 PM,"Air Canada Centre, Toronto, Canada",36,78,0.462,4,14,0.28600000000000003,35,47,0.745,13,32,45,12,9,3,13,20,0.562,0.48700000000000004,0.179,0.603,31.0,76.2,53.6,33.3,9.2,5.2,11.6,113.7,109.6,2015-16,0,1
New Orleans Pelicans,Brooklyn Nets,105,103,1,2016-01-30,7:00 PM,"Smoothie King Center, New Orleans, Louisiana",43,93,0.462,11,27,0.40700000000000003,8,10,0.8,14,34,48,24,6,6,9,17,0.539,0.522,0.29,0.10800000000000001,29.2,77.3,52.2,55.8,6.6,9.4,8.5,114.8,112.6,2015-16,0,1
Memphis Grizzlies,Sacramento Kings,121,117,1,2016-01-30,8:00 PM,"FedEx Forum, Memphis, Tennessee",41,79,0.519,8,18,0.444,31,37,0.838,2,30,32,23,15,9,13,26,0.635,0.57,0.228,0.46799999999999997,5.7,62.5,38.6,56.1,14.4,13.2,12.0,115.8,112.0,2015-16,0,1
Cleveland Cavaliers,San Antonio Spurs,117,103,1,2016-01-30,8:30 PM,"Quicken Loans Arena, Cleveland, Ohio",45,82,0.5489999999999999,9,23,0.391,18,21,0.857,10,33,43,24,4,4,9,21,0.6409999999999999,0.604,0.28,0.256,29.4,80.5,57.3,53.3,4.6,6.3,9.0,134.0,118.0,2015-16,0,1
Indiana Pacers,Denver Nuggets,109,105,1,2016-01-30,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",44,100,0.44,9,27,0.33299999999999996,12,16,0.75,14,35,49,26,6,10,15,22,0.509,0.485,0.27,0.16,27.5,81.4,52.1,59.1,5.7,14.5,12.3,103.0,99.2,2015-16,0,1
Detroit Pistons,Toronto Raptors,107,111,0,2016-01-30,6:30 PM,"Air Canada Centre, Toronto, Canada",39,87,0.44799999999999995,9,29,0.31,20,34,0.588,10,29,39,9,10,6,11,29,0.525,0.5,0.33299999999999996,0.391,23.8,69.0,46.4,23.1,10.2,9.4,9.7,109.6,113.7,2015-16,0,0
Brooklyn Nets,New Orleans Pelicans,103,105,0,2016-01-30,7:00 PM,"Smoothie King Center, New Orleans, Louisiana",40,84,0.47600000000000003,9,20,0.45,14,23,0.609,10,34,44,23,6,5,10,13,0.547,0.53,0.23800000000000002,0.27399999999999997,22.7,70.8,47.8,57.5,6.6,7.6,9.6,112.6,114.8,2015-16,0,0
Sacramento Kings,Memphis Grizzlies,117,121,0,2016-01-30,8:00 PM,"FedEx Forum, Memphis, Tennessee",38,92,0.413,9,24,0.375,32,38,0.8420000000000001,18,33,51,16,10,3,19,27,0.5379999999999999,0.462,0.261,0.413,37.5,94.3,61.4,42.1,9.6,4.9,14.9,112.0,115.8,2015-16,0,0
San Antonio Spurs,Cleveland Cavaliers,103,117,0,2016-01-30,8:30 PM,"Quicken Loans Arena, Cleveland, Ohio",40,81,0.494,6,18,0.33299999999999996,17,21,0.81,8,24,32,20,2,2,6,19,0.5710000000000001,0.531,0.222,0.259,19.5,70.6,42.7,50.0,2.3,3.4,6.2,118.0,134.0,2015-16,0,0
Denver Nuggets,Indiana Pacers,105,109,0,2016-01-30,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",40,87,0.46,4,18,0.222,21,25,0.84,8,37,45,24,10,3,19,22,0.536,0.483,0.207,0.287,18.6,72.5,47.9,60.0,9.5,4.1,16.2,99.2,103.0,2015-16,0,0
Philadelphia 76ers,Golden State Warriors,105,108,0,2016-01-30,5:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",42,92,0.457,10,29,0.345,11,21,0.524,8,32,40,23,18,4,10,8,0.519,0.511,0.315,0.228,15.1,72.7,41.2,54.8,17.4,6.2,9.0,101.4,104.3,2015-16,0,1
Houston Rockets,Washington Wizards,122,123,0,2016-01-30,8:00 PM,"Toyota Center, Houston, Texas",41,86,0.47700000000000004,17,35,0.486,23,33,0.6970000000000001,10,27,37,24,8,3,10,23,0.607,0.5760000000000001,0.40700000000000003,0.384,20.8,79.4,45.1,58.5,8.0,5.6,9.0,121.9,122.9,2015-16,0,1
Charlotte Hornets,Los Angeles Lakers,101,82,1,2016-01-31,9:30 PM,"STAPLES Center, Los Angeles, California",36,96,0.375,13,36,0.361,16,26,0.615,14,45,59,28,8,8,10,16,0.47,0.44299999999999995,0.375,0.271,26.9,91.8,58.4,77.8,8.1,15.7,8.5,101.7,82.5,2015-16,0,0
Golden State Warriors,New York Knicks,116,95,1,2016-01-31,7:30 PM,"Madison Square Garden (IV), New York, New York",42,73,0.575,16,29,0.552,16,23,0.696,3,41,44,31,8,5,18,21,0.698,0.685,0.397,0.315,9.4,77.4,51.8,73.8,8.2,6.9,17.8,119.2,97.6,2015-16,0,0
Los Angeles Clippers,Chicago Bulls,120,93,1,2016-01-31,3:30 PM,"STAPLES Center, Los Angeles, California",45,84,0.536,17,32,0.531,13,19,0.684,7,39,46,26,8,6,11,15,0.65,0.637,0.381,0.226,18.4,78.0,52.3,57.8,8.5,7.7,10.6,127.1,98.5,2015-16,0,1
Miami Heat,Atlanta Hawks,105,87,1,2016-01-31,6:00 PM,"AmericanAirlines Arena, Miami, Florida",39,81,0.48100000000000004,5,20,0.25,22,26,0.846,10,37,47,21,10,4,18,23,0.568,0.512,0.247,0.321,25.6,94.9,60.3,53.8,10.2,8.3,16.3,107.5,89.1,2015-16,0,1
Portland Trail Blazers,Minnesota Timberwolves,96,93,1,2016-01-31,9:00 PM,"Moda Center, Portland, Oregon",32,76,0.42100000000000004,6,27,0.222,26,30,0.867,8,29,37,16,7,5,13,21,0.5379999999999999,0.461,0.355,0.395,19.0,65.9,43.0,50.0,7.7,7.8,12.7,105.0,101.7,2015-16,0,1
Dallas Mavericks,Phoenix Suns,91,78,1,2016-01-31,7:00 PM,"American Airlines Center, Dallas, Texas",31,78,0.397,8,29,0.276,21,23,0.9129999999999999,13,29,42,15,9,1,14,19,0.516,0.449,0.37200000000000005,0.295,28.3,72.5,48.8,48.4,10.2,2.0,13.7,103.6,88.8,2015-16,0,1
Orlando Magic,Boston Celtics,119,114,1,2016-01-31,6:00 PM,"Amway Center, Orlando, Florida",44,82,0.537,10,24,0.41700000000000004,21,35,0.6,12,38,50,27,7,6,15,24,0.611,0.598,0.293,0.42700000000000005,30.0,74.5,54.9,61.4,7.1,12.8,13.3,120.8,115.7,2015-16,0,1
Chicago Bulls,Los Angeles Clippers,93,120,0,2016-01-31,3:30 PM,"STAPLES Center, Los Angeles, California",40,93,0.43,5,15,0.33299999999999996,8,11,0.727,11,31,42,19,2,4,9,20,0.475,0.457,0.161,0.11800000000000001,22.0,81.6,47.7,47.5,2.1,7.7,8.4,98.5,127.1,2015-16,0,0
Atlanta Hawks,Miami Heat,87,105,0,2016-01-31,6:00 PM,"AmericanAirlines Arena, Miami, Florida",27,70,0.386,5,22,0.22699999999999998,28,32,0.875,2,29,31,13,10,3,17,23,0.517,0.42100000000000004,0.314,0.457,5.1,74.4,39.7,48.1,10.2,4.9,16.8,89.1,107.5,2015-16,0,0
Minnesota Timberwolves,Portland Trail Blazers,93,96,0,2016-01-31,9:00 PM,"Moda Center, Portland, Oregon",35,80,0.43799999999999994,4,16,0.25,19,28,0.679,15,34,49,20,10,4,16,23,0.504,0.46299999999999997,0.2,0.35,34.1,81.0,57.0,57.1,10.9,8.2,14.8,101.7,105.0,2015-16,0,0
Phoenix Suns,Dallas Mavericks,78,91,0,2016-01-31,7:00 PM,"American Airlines Center, Dallas, Texas",27,74,0.365,5,23,0.217,19,24,0.792,11,33,44,13,7,6,19,20,0.461,0.39899999999999997,0.311,0.324,27.5,71.7,51.2,48.1,8.0,12.2,18.3,88.8,103.6,2015-16,0,0
Boston Celtics,Orlando Magic,114,119,0,2016-01-31,6:00 PM,"Amway Center, Orlando, Florida",39,93,0.419,16,46,0.348,20,25,0.8,13,28,41,17,9,2,10,22,0.5479999999999999,0.505,0.495,0.26899999999999996,25.5,70.0,45.1,43.6,9.1,3.4,8.8,115.7,120.8,2015-16,0,0
Los Angeles Lakers,Charlotte Hornets,82,101,0,2016-01-31,9:30 PM,"STAPLES Center, Los Angeles, California",27,80,0.33799999999999997,8,29,0.276,20,23,0.87,4,38,42,13,6,8,15,20,0.455,0.38799999999999996,0.363,0.28800000000000003,8.2,73.1,41.6,48.1,6.0,13.3,14.3,82.5,101.7,2015-16,0,1
New York Knicks,Golden State Warriors,95,116,0,2016-01-31,7:30 PM,"Madison Square Garden (IV), New York, New York",33,90,0.36700000000000005,6,18,0.33299999999999996,23,26,0.885,12,29,41,19,6,4,11,20,0.46799999999999997,0.4,0.2,0.289,22.6,90.6,48.2,57.6,6.2,9.1,9.8,97.6,119.2,2015-16,0,1
Detroit Pistons,Brooklyn Nets,105,100,1,2016-02-01,7:30 PM,"Barclays Center, Brooklyn, New York",42,98,0.429,10,30,0.33299999999999996,11,16,0.688,19,30,49,18,5,4,9,15,0.5,0.48,0.306,0.163,37.3,81.1,55.7,42.9,5.5,6.1,7.9,115.7,110.1,2015-16,0,0
Cleveland Cavaliers,Indiana Pacers,111,106,1,2016-02-01,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",44,88,0.5,7,22,0.318,16,23,0.696,10,35,45,22,8,3,16,19,0.5660000000000001,0.54,0.25,0.261,27.0,67.3,50.6,50.0,7.9,4.1,14.0,109.5,104.5,2015-16,0,0
Memphis Grizzlies,New Orleans Pelicans,110,95,1,2016-02-01,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",43,71,0.606,9,16,0.563,15,18,0.833,3,37,40,27,4,5,14,21,0.6970000000000001,0.669,0.225,0.254,11.5,72.5,51.9,62.8,4.5,8.1,15.1,123.0,106.2,2015-16,0,0
San Antonio Spurs,Orlando Magic,107,92,1,2016-02-01,8:30 PM,"AT&T Center, San Antonio, Texas",40,78,0.513,9,24,0.375,18,21,0.857,5,37,42,27,6,10,13,14,0.613,0.5710000000000001,0.308,0.26899999999999996,13.5,66.1,45.2,67.5,6.3,12.7,13.0,112.9,97.0,2015-16,0,1
Utah Jazz,Chicago Bulls,105,96,1,2016-02-01,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",38,85,0.447,7,18,0.389,22,33,0.667,10,40,50,19,5,4,14,23,0.528,0.488,0.212,0.38799999999999996,22.7,83.3,54.3,50.0,4.9,5.8,12.3,103.1,94.3,2015-16,0,1
Denver Nuggets,Toronto Raptors,112,93,1,2016-02-01,9:00 PM,"Pepsi Center, Denver, Colorado",45,83,0.542,10,22,0.455,12,15,0.8,7,42,49,28,6,5,19,25,0.625,0.602,0.265,0.18100000000000002,21.2,82.4,58.3,62.2,6.1,9.4,17.5,114.4,95.0,2015-16,0,1
Sacramento Kings,Milwaukee Bucks,111,104,1,2016-02-01,10:00 PM,"Sleep Train Arena, Sacramento, California",39,86,0.45299999999999996,9,26,0.34600000000000003,24,30,0.8,18,35,53,21,7,3,16,17,0.5589999999999999,0.506,0.302,0.349,40.0,77.8,58.9,53.8,7.4,4.7,13.9,117.0,109.6,2015-16,0,1
Atlanta Hawks,Dallas Mavericks,112,97,1,2016-02-01,8:00 PM,"Philips Arena, Atlanta, Georgia",42,80,0.525,14,35,0.4,14,19,0.737,5,45,50,29,2,6,15,25,0.634,0.613,0.43799999999999994,0.23800000000000002,15.6,81.8,57.5,69.0,2.1,10.2,14.5,116.7,101.1,2015-16,0,1
Oklahoma City Thunder,Washington Wizards,114,98,1,2016-02-01,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",43,83,0.518,7,22,0.318,21,27,0.778,14,39,53,25,9,5,18,16,0.601,0.56,0.265,0.325,35.9,95.1,66.3,58.1,9.0,8.3,15.9,114.6,98.5,2015-16,0,1
Orlando Magic,San Antonio Spurs,92,107,0,2016-02-01,8:30 PM,"AT&T Center, San Antonio, Texas",39,96,0.406,5,17,0.294,9,11,0.818,19,32,51,19,9,6,16,19,0.456,0.43200000000000005,0.177,0.115,33.9,86.5,54.8,48.7,9.5,11.1,13.7,97.0,112.9,2015-16,0,0
Chicago Bulls,Utah Jazz,96,105,0,2016-02-01,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",39,90,0.433,5,21,0.23800000000000002,13,20,0.65,8,34,42,19,4,7,14,25,0.486,0.461,0.233,0.222,16.7,77.3,45.7,48.7,3.9,10.4,12.4,94.3,103.1,2015-16,0,0
Toronto Raptors,Denver Nuggets,93,112,0,2016-02-01,9:00 PM,"Pepsi Center, Denver, Colorado",29,78,0.37200000000000005,8,25,0.32,27,39,0.6920000000000001,9,26,35,13,13,6,12,17,0.489,0.423,0.321,0.5,17.6,78.8,41.7,44.8,13.3,9.8,11.2,95.0,114.4,2015-16,0,0
Milwaukee Bucks,Sacramento Kings,104,111,0,2016-02-01,10:00 PM,"Sleep Train Arena, Sacramento, California",42,84,0.5,8,20,0.4,12,17,0.706,10,27,37,27,11,5,15,27,0.568,0.5479999999999999,0.23800000000000002,0.20199999999999999,22.2,60.0,41.1,64.3,11.6,8.3,14.1,109.6,117.0,2015-16,0,0
Dallas Mavericks,Atlanta Hawks,97,112,0,2016-02-01,8:00 PM,"Philips Arena, Atlanta, Georgia",31,85,0.365,7,26,0.26899999999999996,28,38,0.737,10,27,37,14,5,2,6,18,0.47700000000000004,0.406,0.306,0.447,18.2,84.4,42.5,45.2,5.2,4.4,5.6,101.1,116.7,2015-16,0,0
Washington Wizards,Oklahoma City Thunder,98,114,0,2016-02-01,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",40,86,0.465,7,26,0.26899999999999996,11,15,0.733,2,25,27,20,8,3,13,18,0.529,0.506,0.302,0.174,4.9,64.1,33.8,50.0,8.0,4.9,12.3,98.5,114.6,2015-16,0,0
Brooklyn Nets,Detroit Pistons,100,105,0,2016-02-01,7:30 PM,"Barclays Center, Brooklyn, New York",40,82,0.488,7,16,0.43799999999999994,13,15,0.867,7,32,39,28,5,4,11,15,0.564,0.53,0.195,0.183,18.9,62.7,44.3,70.0,5.5,5.9,11.0,110.1,115.7,2015-16,0,1
Indiana Pacers,Cleveland Cavaliers,106,111,0,2016-02-01,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",43,101,0.426,8,27,0.29600000000000004,12,14,0.857,17,27,44,24,11,7,16,23,0.495,0.465,0.267,0.139,32.7,73.0,49.4,55.8,10.8,10.6,13.0,104.5,109.5,2015-16,0,1
New Orleans Pelicans,Memphis Grizzlies,95,110,0,2016-02-01,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",36,88,0.409,10,26,0.385,13,21,0.619,14,23,37,19,8,4,9,14,0.488,0.466,0.295,0.239,27.5,88.5,48.1,52.8,8.9,7.3,8.5,106.2,123.0,2015-16,0,1
Boston Celtics,New York Knicks,97,89,1,2016-02-02,7:30 PM,"Madison Square Garden (IV), New York, New York",40,90,0.444,3,19,0.158,14,17,0.8240000000000001,12,33,45,20,9,2,10,24,0.498,0.461,0.21100000000000002,0.18899999999999997,26.1,67.3,47.4,50.0,9.8,3.2,9.3,105.3,96.6,2015-16,0,0
Toronto Raptors,Phoenix Suns,104,97,1,2016-02-02,9:00 PM,"Talking Stick Resort Arena, Phoenix, Arizona",35,74,0.473,9,27,0.33299999999999996,25,32,0.7809999999999999,8,27,35,15,9,3,12,22,0.59,0.534,0.365,0.43200000000000005,21.1,77.1,47.9,42.9,10.0,6.3,12.0,115.1,107.3,2015-16,0,0
Portland Trail Blazers,Milwaukee Bucks,107,95,1,2016-02-02,10:00 PM,"Moda Center, Portland, Oregon",39,85,0.45899999999999996,11,31,0.355,18,25,0.72,10,39,49,25,6,7,15,23,0.557,0.524,0.365,0.294,24.4,76.5,53.3,64.1,6.2,9.7,13.5,110.0,97.7,2015-16,0,1
Los Angeles Lakers,Minnesota Timberwolves,119,115,1,2016-02-02,10:30 PM,"STAPLES Center, Los Angeles, California",40,80,0.5,12,26,0.462,27,35,0.7709999999999999,7,24,31,23,9,2,9,24,0.624,0.575,0.325,0.43799999999999994,21.9,75.0,48.4,57.5,9.5,3.2,8.6,125.6,121.3,2015-16,0,1
Houston Rockets,Miami Heat,115,102,1,2016-02-02,8:00 PM,"Toyota Center, Houston, Texas",44,84,0.524,16,35,0.457,11,16,0.688,3,31,34,30,9,6,11,19,0.632,0.619,0.41700000000000004,0.19,7.3,70.5,40.0,68.2,9.2,8.8,10.8,117.2,104.0,2015-16,0,1
Milwaukee Bucks,Portland Trail Blazers,95,107,0,2016-02-02,10:00 PM,"Moda Center, Portland, Oregon",38,86,0.442,5,14,0.35700000000000004,14,24,0.583,12,31,43,23,7,4,13,18,0.49200000000000005,0.47100000000000003,0.163,0.27899999999999997,23.5,75.6,46.7,60.5,7.2,7.4,11.9,97.7,110.0,2015-16,0,0
Minnesota Timberwolves,Los Angeles Lakers,115,119,0,2016-02-02,10:30 PM,"STAPLES Center, Los Angeles, California",46,80,0.575,4,17,0.235,19,25,0.76,8,25,33,36,6,4,15,21,0.632,0.6,0.213,0.313,25.0,78.1,51.6,78.3,6.3,7.4,14.2,121.3,125.6,2015-16,0,0
Miami Heat,Houston Rockets,102,115,0,2016-02-02,8:00 PM,"Toyota Center, Houston, Texas",38,85,0.447,6,17,0.353,20,27,0.741,13,38,51,26,5,3,17,18,0.526,0.48200000000000004,0.2,0.318,29.5,92.7,60.0,68.4,5.1,6.1,14.9,104.0,117.2,2015-16,0,0
New York Knicks,Boston Celtics,89,97,0,2016-02-02,7:30 PM,"Madison Square Garden (IV), New York, New York",31,82,0.37799999999999995,6,20,0.3,21,28,0.75,16,34,50,13,3,4,16,16,0.47200000000000003,0.415,0.244,0.341,32.7,73.9,52.6,41.9,3.3,5.6,14.5,96.6,105.3,2015-16,0,1
Phoenix Suns,Toronto Raptors,97,104,0,2016-02-02,9:00 PM,"Talking Stick Resort Arena, Phoenix, Arizona",37,79,0.46799999999999997,12,31,0.387,11,15,0.733,8,30,38,23,5,4,16,26,0.5670000000000001,0.544,0.392,0.19,22.9,78.9,52.1,62.2,5.5,8.5,15.7,107.3,115.1,2015-16,0,1
Minnesota Timberwolves,Los Angeles Clippers,108,102,1,2016-02-03,10:30 PM,"STAPLES Center, Los Angeles, California",39,77,0.506,8,17,0.47100000000000003,22,26,0.846,10,32,42,24,6,3,15,24,0.611,0.5579999999999999,0.221,0.33799999999999997,29.4,74.4,54.5,61.5,6.6,7.0,14.5,119.6,113.0,2015-16,0,0
Atlanta Hawks,Philadelphia 76ers,124,86,1,2016-02-03,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",48,92,0.522,10,20,0.5,18,25,0.72,11,41,52,28,13,7,18,12,0.602,0.5760000000000001,0.217,0.272,25.6,87.2,57.8,58.3,12.2,12.3,14.9,116.0,80.4,2015-16,0,0
Indiana Pacers,Brooklyn Nets,114,100,1,2016-02-03,7:30 PM,"Barclays Center, Brooklyn, New York",44,88,0.5,12,24,0.5,14,17,0.8240000000000001,10,34,44,23,11,5,15,20,0.597,0.568,0.273,0.193,24.4,79.1,52.4,52.3,11.1,8.6,13.6,115.4,101.2,2015-16,0,0
Golden State Warriors,Washington Wizards,134,121,1,2016-02-03,8:00 PM,"Verizon Center, Washington, District of Columbia",49,93,0.527,20,41,0.488,16,29,0.552,11,38,49,35,10,5,18,24,0.634,0.634,0.441,0.312,24.4,90.5,56.3,71.4,9.0,7.4,14.5,120.4,108.8,2015-16,0,0
Miami Heat,Dallas Mavericks,93,90,1,2016-02-03,8:30 PM,"American Airlines Center, Dallas, Texas",37,88,0.42,2,15,0.133,17,23,0.7390000000000001,11,43,54,18,3,11,7,20,0.474,0.43200000000000005,0.17,0.261,22.4,84.3,54.0,48.6,3.3,16.4,6.7,102.4,99.1,2015-16,0,0
Chicago Bulls,Sacramento Kings,107,102,1,2016-02-03,10:00 PM,"Sleep Train Arena, Sacramento, California",40,88,0.455,11,21,0.524,16,21,0.762,10,39,49,26,8,0,17,21,0.55,0.517,0.239,0.239,21.7,81.3,52.1,65.0,7.8,0.0,14.9,104.6,99.7,2015-16,0,0
San Antonio Spurs,New Orleans Pelicans,110,97,1,2016-02-03,8:30 PM,"AT&T Center, San Antonio, Texas",42,81,0.519,9,15,0.6,17,18,0.9440000000000001,4,32,36,30,6,8,14,13,0.619,0.574,0.185,0.222,10.5,74.4,44.4,71.4,6.1,11.3,13.6,112.2,99.0,2015-16,0,1
Charlotte Hornets,Cleveland Cavaliers,106,97,1,2016-02-03,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",39,79,0.494,9,27,0.33299999999999996,19,23,0.826,11,38,49,26,4,3,14,14,0.595,0.551,0.342,0.29100000000000004,30.6,92.7,63.6,66.7,4.4,5.5,13.6,117.0,107.1,2015-16,0,1
Oklahoma City Thunder,Orlando Magic,117,114,1,2016-02-03,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",44,93,0.473,9,27,0.33299999999999996,20,25,0.8,19,31,50,25,7,10,13,17,0.563,0.522,0.29,0.26899999999999996,41.3,72.1,56.2,56.8,7.4,13.9,11.1,123.9,120.8,2015-16,0,1
Boston Celtics,Detroit Pistons,102,95,1,2016-02-03,7:30 PM,"TD Garden, Boston, Massachusetts",42,96,0.43799999999999994,7,21,0.33299999999999996,11,13,0.846,6,43,49,28,8,7,10,24,0.501,0.474,0.21899999999999997,0.135,13.3,82.7,50.5,66.7,7.8,13.7,9.0,99.1,92.3,2015-16,0,1
Utah Jazz,Denver Nuggets,85,81,1,2016-02-03,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",33,74,0.446,5,22,0.22699999999999998,14,20,0.7,8,30,38,14,4,10,14,19,0.513,0.48,0.297,0.27,20.0,76.9,48.1,42.4,4.6,19.2,14.5,97.9,93.3,2015-16,0,1
New Orleans Pelicans,San Antonio Spurs,97,110,0,2016-02-03,8:30 PM,"AT&T Center, San Antonio, Texas",41,90,0.456,3,19,0.158,12,14,0.857,11,34,45,21,12,4,16,23,0.504,0.47200000000000003,0.21100000000000002,0.156,25.6,89.5,55.6,51.2,12.2,6.1,14.3,99.0,112.2,2015-16,0,0
Cleveland Cavaliers,Charlotte Hornets,97,106,0,2016-02-03,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",38,83,0.45799999999999996,10,28,0.35700000000000004,11,14,0.7859999999999999,3,25,28,16,9,5,7,19,0.544,0.518,0.337,0.16899999999999998,7.3,69.4,36.4,42.1,9.9,9.6,7.3,107.1,117.0,2015-16,0,0
Orlando Magic,Oklahoma City Thunder,114,117,0,2016-02-03,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",47,95,0.495,10,23,0.435,10,12,0.833,12,27,39,25,3,5,9,18,0.568,0.547,0.242,0.126,27.9,58.7,43.8,53.2,3.2,7.6,8.2,120.8,123.9,2015-16,0,0
Detroit Pistons,Boston Celtics,95,102,0,2016-02-03,7:30 PM,"TD Garden, Boston, Massachusetts",32,85,0.376,11,34,0.324,20,28,0.7140000000000001,9,39,48,18,3,5,16,18,0.488,0.441,0.4,0.32899999999999996,17.3,86.7,49.5,56.3,2.9,6.7,14.1,92.3,99.1,2015-16,0,0
Denver Nuggets,Utah Jazz,81,85,0,2016-02-03,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",26,70,0.371,4,18,0.222,25,33,0.758,9,32,41,11,12,2,14,19,0.479,0.4,0.257,0.47100000000000003,23.1,80.0,51.9,42.3,13.8,3.8,14.2,93.3,97.9,2015-16,0,0
Los Angeles Clippers,Minnesota Timberwolves,102,108,0,2016-02-03,10:30 PM,"STAPLES Center, Los Angeles, California",33,75,0.44,11,32,0.344,25,34,0.735,11,24,35,20,10,6,13,22,0.5670000000000001,0.513,0.42700000000000005,0.45299999999999996,25.6,70.6,45.5,60.6,11.1,10.0,12.6,113.0,119.6,2015-16,0,1
